시군명,상호명,업종명,소재지(도로명주소),우편번호,위도,경도,데이터기준일자
의정부시,(주)남유에프엔씨,건강식품-기타건강식품,경기도 의정부시 회룡로 178,11718,37.726298,127.053404,2020-09-04
의정부시,(주)키토크로스,건강식품-기타건강식품,경기도 의정부시 경의로 70,11654,37.732681,127.043074,2020-09-04
의정부시,Khmer 서비스,건강식품-기타건강식품,경기도 의정부시 시민로 지하 100,11696,37.736011,127.050518,2020-09-04
의정부시,감초건강원,건강식품-기타건강식품,경기도 의정부시 추동로5번길 13,11740,37.743208,127.056377,2020-09-04
의정부시,건강놀이터,건강식품-기타건강식품,경기도 의정부시 녹양로 66 ,11613,37.75673,127.033294,2020-09-04
의정부시,건강놀이터2,건강식품-기타건강식품,경기도 의정부시 체육로 306-14,11610,,,2020-09-04
의정부시,건강마을,건강식품-기타건강식품,경기도 의정부시 평화로504번길 16,11697,37.736796,127.048737,2020-09-04
의정부시,건강이 왔습니다,건강식품-기타건강식품,경기도 의정부시 시민로 252,11735,37.735665,127.062747,2020-09-04
의정부시,고소미선식,건강식품-기타건강식품,경기도 의정부시 가능로 86,11663,,,2020-09-04
의정부시,광명녹즙,건강식품-기타건강식품,경기도 의정부시 동일로 515,11728,37.734206,127.057959,2020-09-04
의정부시,굿모닝홍삼건강원,건강식품-기타건강식품,경기도 의정부시 평화로202번길 11,11712,37.710074,127.04846,2020-09-04
의정부시,금산인삼,건강식품-홍삼제품,경기도 의정부시 의정부동,11695,,,2020-09-04
의정부시,금오건강원,건강식품-기타건강식품,경기도 의정부시 금오로 102,11755,,,2020-09-04
의정부시,기호건강원,건강식품-기타건강식품,경기도 의정부시 둔야로58번길14 ,11671,,,2020-09-04
의정부시,김산의 산야초건강원,건강식품-기타건강식품,경기도 의정부시 회룡로117번길 45-16,11632,37.727905,127.045987,2020-09-04
의정부시,꿀잼점핑24 녹양점,건강식품-기타건강식품,경기도 의정부시 체육로 229,11602,,,2020-09-04
의정부시,농업회사법인 한빛에프앤비주식회사,건강식품-인삼제품,경기도 의정부시 오목로225번길 16-10,11813,37.746595,127.099143,2020-09-04
의정부시,뉴싱싱허브다이어트,건강식품-기타건강식품,경기도 의정부시 전좌로 204-13   ,11635,37.724868,127.042788,2020-09-04
의정부시,다나올(민락점),건강식품-기타건강식품,경기도 의정부시 용현로 184,11807,37.738779,127.095653,2020-09-04
의정부시,다빼드림(의정부녹양점),건강식품-기타건강식품,경기도 의정부시 체육로 249-7  ,11604,37.761652,127.03511,2020-09-04
의정부시,다원건강원,건강식품-기타건강식품,경기도 의정부시 용민로 46,11785,37.735903,127.083735,2020-09-04
의정부시,다조아식품,건강식품-기타건강식품,경기도 의정부시 호국로1310번길 18,11692,37.742652,127.049433,2020-09-04
의정부시,대성건강원,건강식품-기타건강식품,경기도 의정부시 시민로 180,11728,37.737208,127.054875,2020-09-04
의정부시,대성건강원,건강식품-기타건강식품,경기도 의정부시 호국로1310번길 7,11692,37.743156,127.049683,2020-09-04
의정부시,대웅건강원,건강식품-기타건강식품,경기도 의정부시 용현로 144,11808,37.740654,127.091761,2020-09-04
의정부시,대원건강원,건강식품-기타건강식품,경기도 의정부시 비우로 105,11612,37.758567,127.038288,2020-09-04
의정부시,더 착한홍삼,건강식품-기타건강식품,경기도 의정부시 녹양로34번길 47,11615,37.754268,127.035046,2020-09-04
의정부시,더슬림,건강식품-기타건강식품,경기도 의정부시 범골로 125,11649,,,2020-09-04
의정부시,더클레어,건강식품-기타건강식품,경기도 의정부시 부용로203번길 55 ,11772,37.750096,127.080153,2020-09-04
의정부시,도매당건강원,건강식품-기타건강식품,경기도 의정부시 흥선로 35,11661,37.745153,127.031826,2020-09-04
의정부시,독일피엠아이,건강식품-기타건강식품,경기도 의정부시 호암로 256,11638,37.723233,127.044724,2020-09-04
의정부시,두매농원,건강식품-기타건강식품,경기도 의정부시 의정로202번길 38,11676,37.752095,127.035267,2020-09-04
의정부시,드림점핑,건강식품-기타건강식품,경기도 의정부시 의정로 189,11675,37.7498,127.034263,2020-09-04
의정부시,디비아,건강식품-기타건강식품,경기도 의정부시 태평로 204,11687,,,2020-09-04
의정부시,로즈 점핑,건강식품-기타건강식품,경기도 의정부시 시민로 319,11782,37.73746,127.070308,2020-09-04
의정부시,로즈비 점핑다이어트,건강식품-기타건강식품,경기도 의정부시 송양로 33,11812,,,2020-09-04
의정부시,로즈비점핑다이어트,건강식품-기타건강식품,경기도 의정부시 용민로 313,11770,37.752483,127.103815,2020-09-04
의정부시,루체,건강식품-기타건강식품,경기도 의정부시 효자로 38,11803,,,2020-09-04
의정부시,리즈허브다이어트클럽,건강식품-기타건강식품,경기도 의정부시 용현로111,11803,37.742378,127.088541,2020-09-04
의정부시,메디N,건강식품-기타건강식품,경기도 의정부시 회룡로 135,11703,37.725957,127.048765,2020-09-04
의정부시,미래연강원,건강식품-기타건강식품,경기도 의정부시 호원454-1번지,11711,,,2020-09-04
의정부시,범골건강원,건강식품-기타건강식품,경기도 의정부시 회룡로117번길 55-8,11632,37.728373,127.046407,2020-09-04
의정부시,보령상회,건강식품-기타건강식품,경기도 의정부시 태평로156번길 7,11688,37.746526,127.050751,2020-09-04
의정부시,보양건강원,건강식품-기타건강식품,경기도 의정부시 의정부동,11669,37.741321,127.04385,2020-09-04
의정부시,부부건강원,건강식품-기타건강식품,경기도 의정부시 평화로 613,11690,37.746573,127.04526,2020-09-04
의정부시,부자건강원,건강식품-기타건강식품,경기도 의정부시 직곡로7번길 22,11659,37.743676,127.03035,2020-09-04
의정부시,비전명가의정부점,건강식품-기타건강식품,경기도 의정부시 신흥로119번길 5,11631,37.727042,127.040428,2020-09-04
의정부시,산홍삼,건강식품-기타건강식품,경기도 의정부시 흥선로 95,11668,37.742566,127.037407,2020-09-04
의정부시,서울드림건강식품,건강식품-기타건강식품,경기도 의정부시 천보로 44,11813,37.744129,127.096201,2020-09-04
의정부시,서원홍삼,건강식품-기타건강식품,경기도 의정부시 용민로 11,11785,37.734626,127.080285,2020-09-04
의정부시,선일유통,건강식품-기타건강식품,경기도 의정부시 오목로 110,11807,37.737688,127.095433,2020-09-04
의정부시,송산건강원,건강식품-기타건강식품,경기도 의정부시 오목로15번길 30,11791,37.732597,127.083209,2020-09-04
의정부시,수락건강원,건강식품-기타건강식품,경기도 의정부시 호국로1332번길 61,11694,37.741155,127.052268,2020-09-04
의정부시,수복건강원,건강식품-기타건강식품,경기도 의정부시 신곡동,11782,37.737019,127.072516,2020-09-04
의정부시,순우리인삼,건강식품-기타건강식품,경기도 의정부시 평화로 635,11686,37.7486,127.044739,2020-09-04
의정부시,순춘건강원,건강식품-기타건강식품,경기도 의정부시 평화로542번길7 ,11695,37.740427,127.047934,2020-09-04
의정부시,스카이점핑클럽,건강식품-기타건강식품,경기도 의정부시 회룡로 241   ,11739,37.727492,127.061402,2020-09-04
의정부시,신곡점핑다이어트,건강식품-기타건강식품,경기도 의정부시 추동로 9,11740,37.743107,127.057084,2020-09-04
의정부시,신나는 점핑다이어트,건강식품-기타건강식품,경기도 의정부시 평화로 211,11711,37.710629,127.047578,2020-09-04
의정부시,신용건강원,건강식품-기타건강식품,경기도 의정부시 상금로 33,11764,37.757703,127.074317,2020-09-04
의정부시,아이맘소아청소년과,건강식품-기타건강식품,경기도 의정부시 용민로 40130 ,11812,37.755403,127.112897,2020-09-04
의정부시,약천건강하우스,건강식품-홍삼제품,경기도 의정부시 가능동,11661,37.743648,127.034378,2020-09-04
의정부시,약초건강원,건강식품-기타건강식품,경기도 의정부시 시민로 234,11735,37.735511,127.060626,2020-09-04
의정부시,약초원,건강식품-기타건강식품,경기도 의정부시 범골로 47,11629,,,2020-09-04
의정부시,에이치와이트레이딩,건강식품-기타건강식품,경기도 의정부시 오목로 105,11808,37.737293,127.092404,2020-09-04
의정부시,에코실버케어,건강식품-기타건강식품,경기도 의정부시 녹양로 86-8,11612,37.759153,127.036132,2020-09-04
의정부시,영춘건강원,건강식품-기타건강식품,경기도 의정부시 의정부동,11694,37.738515,127.052437,2020-09-04
의정부시,오혜숙생활단식,건강식품-기타건강식품,경기도 의정부시 부용로 87,11752,37.750773,127.067705,2020-09-04
의정부시,오혜숙생활단식솔향지사,건강식품-기타건강식품,경기도 의정부시 동일로192번길 50,11724,,,2020-09-04
의정부시,옻초식품,건강식품-기타건강식품,경기도 의정부시 망월로 18-6,11645,,,2020-09-04
의정부시,와우점핑다이어트,건강식품-기타건강식품,경기도 의정부시 비우로 79 ,11612,37.758339,127.03561,2020-09-04
의정부시,와유점핑,건강식품-기타건강식품,경기도 의정부시 발곡로 34,11730,37.730933,127.058539,2020-09-04
의정부시,와이비 (YB)허브,건강식품-기타건강식품,경기도 의정부시 평화로 633-3 ,11686,,,2020-09-04
의정부시,우리선식건강원,건강식품-기타건강식품,경기도 의정부시 용현로 178,11807,37.739571,127.095311,2020-09-04
의정부시,웰빙건강원,건강식품-기타건강식품,경기도 의정부시 태평로46번길 5,11698,37.736516,127.051539,2020-09-04
의정부시,위아더점핑,건강식품-기타건강식품,경기도 의정부시 호동로 36,11629,37.730298,127.041251,2020-09-04
의정부시,유니점핑,건강식품-기타건강식품,경기도 의정부시 범골로63번길 9,11629,,,2020-09-04
의정부시,의정부 용현비전지사,건강식품-기타건강식품,경기도 의정부시 효자로 14,11803,37.743487,127.086648,2020-09-04
의정부시,이레건강원,건강식품-기타건강식품,경기도 의정부시 신흥로208번길 13,11652,37.734824,127.044266,2020-09-04
의정부시,이지점핑클럽,건강식품-기타건강식품,경기도 의정부시 녹양로62번길 84 ,11613,37.757213,127.037194,2020-09-04
의정부시,자연건강생활,건강식품-기타건강식품,경기도 의정부시 평화로562번길 30 ,11692,37.742197,127.048592,2020-09-04
의정부시,자연애,건강식품-기타건강식품,경기도 의정부시 태평로73번길 20,11695,37.739117,127.050491,2020-09-04
의정부시,장수건강원,건강식품-기타건강식품,경기도 의정부시 태평로90번길6 ,11694,37.740554,127.051924,2020-09-04
의정부시,정관장 호원1동점,건강식품-홍삼제품,경기도 의정부시 평화로 196,11712,37.709421,127.048151,2020-09-04
의정부시,정관장가능역점,건강식품-홍삼제품,경기도 의정부시 신촌로 86,11686,37.750177,127.044071,2020-09-04
의정부시,정관장가능역점/상품권사용,건강식품-홍삼제품,경기도 의정부시 신촌로 86,11686,37.750177,127.044071,2020-09-04
의정부시,정관장경기망월사역점,건강식품-홍삼제품,경기도 의정부시 평화로 196,11712,37.709421,127.048151,2020-09-04
의정부시,정관장금오점,건강식품-홍삼제품,경기도 의정부시 장곡로 606,11775,,,2020-09-04
의정부시,정관장금오점,건강식품-홍삼제품,경기도 의정부시 장곡로 606,11775,,,2020-09-04
의정부시,정관장망월사역점,건강식품-홍삼제품,경기도 의정부시 평화로 196,11712,37.709421,127.048151,2020-09-04
의정부시,정관장용현점,건강식품-홍삼제품,경기도 의정부시 산단로76번길 113-4,11787,,,2020-09-04
의정부시,정관장용현점,건강식품-홍삼제품,경기도 의정부시 산단로76번길 113-4,11787,,,2020-09-04
의정부시,정관장의정부2동,건강식품-홍삼제품,경기도 의정부시 범골로 98,11625,,,2020-09-04
의정부시,정관장의정부2동,건강식품-홍삼제품,경기도 의정부시 범골로 98,11627,,,2020-09-04
의정부시,정관장의정부역점,건강식품-홍삼제품,경기도 의정부시 평화로557-1,11691,,,2020-09-04
의정부시,정관장의정부역점,건강식품-홍삼제품,경기도 의정부시 평화로557-1,11691,,,2020-09-04
의정부시,정소아과,건강식품-기타건강식품,경기도 의정부시 용현로 161,11805,37.740599,127.093871,2020-09-04
의정부시,제이비전(Jvision),건강식품-기타건강식품,경기도 의정부시 평화로 647,11686,37.749537,127.04457,2020-09-04
의정부시,제일건강원,건강식품-기타건강식품,경기도 의정부시 가능로 117-1,11678,37.74696,127.044126,2020-09-04
의정부시,종근당건강 헬스벨스토리 의정부신곡점,건강식품-기타건강식품,경기도 의정부시 장곡로628번길 26,11775,,,2020-09-04
의정부시,찰리스바이오헬스케어,건강식품-기타건강식품,경기도 의정부시 가능로 34,11662,37.746405,127.034685,2020-09-04
의정부시,참다한 민락본점,건강식품-홍삼제품,경기도 의정부시 오목로225번길 147,11813,37.745221,127.095537,2020-09-04
의정부시,참다한 홍삼 회룡역점,건강식품-홍삼제품,경기도 의정부시 평화로 374,11704,37.72521,127.048515,2020-09-04
의정부시,참다한흑홍삼 의정부금오점,건강식품-홍삼제품,경기도 의정부시 청사로 37 ,11757,37.751426,127.069818,2020-09-04
의정부시,참살이건강원,건강식품-기타건강식품,경기도 의정부시 신촌로5번길 16,11676,37.750846,127.03513,2020-09-04
의정부시,참조은영농조합법인,건강식품-홍삼제품,경기도 의정부시 둔야로33번길 17,11673,37.738709,127.038539,2020-09-04
의정부시,천비솔경기북부지사,건강식품-기타건강식품,경기도 의정부시 동일로 474,11738,,,2020-09-04
의정부시,천호건강원,건강식품-기타건강식품,경기도 의정부시 호국로1332번길 11,11693,,,2020-09-04
의정부시,청정건강원,건강식품-기타건강식품,경기도 의정부시 시민로143번길 5,11695,37.737876,127.050962,2020-09-04
의정부시,충남건강원,건강식품-기타건강식품,경기도 의정부시 의정부동,11697,37.735066,127.048067,2020-09-04
의정부시,카페휴닝N헬시케어,건강식품-기타건강식품,경기도 의정부시 신흥로 222 ,11652,37.735856,127.043581,2020-09-04
의정부시,태창건강마을,건강식품-기타건강식품,경기도 의정부시 호국로 1276,11691,37.743212,127.045769,2020-09-04
의정부시,탱자점핑,건강식품-기타건강식품,경기도 의정부시 오목로205번길 61,11813,,,2020-09-04
의정부시,토모라이프 의정부지사,건강식품-기타건강식품,경기도 의정부시 청사로 41,11757,37.751877,127.069648,2020-09-04
의정부시,파워S다이어트,건강식품-기타건강식품,경기도 의정부시 오목로 36,11793,37.732018,127.087066,2020-09-04
의정부시,푸른건강원,건강식품-기타건강식품,경기도 의정부시 평화로324 ,11706,37.720741,127.04782,2020-09-04
의정부시,피케이 유닉스,건강식품-기타건강식품,경기도 의정부시 시민로 39,11673,37.738484,127.039435,2020-09-04
의정부시,한국인삼총판,건강식품-인삼제품,경기도 의정부시 태평로 70,11694,,,2020-09-04
의정부시,한신건강연구원,건강식품-기타건강식품,경기도 의정부시 신촌로 23,11676,37.750314,127.036934,2020-09-04
의정부시,한영건강원,건강식품-기타건강식품,경기도 의정부시 태평로 185,11686,37.748013,127.048018,2020-09-04
의정부시,핫점핑,건강식품-기타건강식품,경기도 의정부시 장곡로 598,11775,37.749887,127.069255,2020-09-04
의정부시,해피트리,건강식품-기타건강식품,경기도 의정부시 부용로 174,11774,,,2020-09-04
의정부시,허브정원,건강식품-기타건강식품,경기도 의정부시 능곡로 70,11741,,,2020-09-04
의정부시,헬시더마켓,건강식품-기타건강식품,경기도 의정부시 송양로 93,11812,,,2020-09-04
의정부시,현대건강원,건강식품-기타건강식품,경기도 의정부시 동일로677번길 8-2,11749,37.748128,127.052681,2020-09-04
의정부시,호원 점핑다이어트,건강식품-기타건강식품,경기도 의정부시 외미로 104-12,11638,,,2020-09-04
의정부시,홍삼(금오점),건강식품-기타건강식품,경기도 의정부시 금오동,11750,37.755312,127.060469,2020-09-04
의정부시,홍삼나라,건강식품-홍삼제품,경기도 의정부시 태평로73번길 2,11695,37.739678,127.05035,2020-09-04
의정부시,홍삼나라 (신곡점),건강식품-기타건강식품,경기도 의정부시 추동로 43   ,11740,37.745486,127.058875,2020-09-04
의정부시,(신)삼일목재,건축자재-목재석재철물,경기도 의정부시 시민로 269,11748,,,2020-09-04
의정부시,(주)건인디자인,건축자재-인테리어전문,경기도 의정부시 가능로136번길 15,11690,37.746271,127.046618,2020-09-04
의정부시,(주)꿈꾸는사람들,건축자재-인테리어전문,경기도 의정부시 의정로 165,11675,,,2020-09-04
의정부시,(주)내추럴라이트,건축자재-조명기구,경기도 의정부시 호국로 1319,11689,37.743877,127.050682,2020-09-04
의정부시,(주)대동우드건축,건축자재-목재석재철물,경기도 의정부시 평화로 333,11705,37.721673,127.047462,2020-09-04
의정부시,(주)디에스엘이디,건축자재-조명기구,경기도 의정부시 망월로 17,11645,37.706846,127.046201,2020-09-04
의정부시,(주)명성엠에스,건축자재-기타건축자재,경기도 의정부시 동일로 105-18,11726,37.698215,127.053102,2020-09-04
의정부시,(주)삼진산업,건축자재-기타건축자재,경기도 의정부시 금신로 99,11738,37.729654,127.063283,2020-09-04
의정부시,(주)선진조경기술개발,건축자재-인테리어전문,경기도 의정부시 부용로 195,11772,,,2020-09-04
의정부시,(주)세훈종합건재,건축자재-기타건축자재,경기도 의정부시 신흥로 31,11639,,,2020-09-04
의정부시,(주)예경이엔지,건축자재-인테리어전문,경기도 의정부시 녹양로18번길 53-5,11616,37.753809,127.035011,2020-09-04
의정부시,(주)의정상재,"직물-카페트,커튼,천막,지물",경기도 의정부시 동일로 776,11758,,,2020-09-04
의정부시,(주)한일상사,건축자재-보일러펌프샷시,경기도 의정부시 평화로 715,11684,,,2020-09-04
의정부시,(주)현대에너지,건축자재-조명기구,경기도 의정부시 송산로 897,11799,37.711911,127.105812,2020-09-04
의정부시,153인테리어,건축자재-인테리어전문,경기도 의정부시 신곡로 11  ,11733,,,2020-09-04
의정부시,365스마트,건축자재-보일러펌프샷시,경기도 의정부시 백석로52번길 41-9,11632,,,2020-09-04
의정부시,Design Interior,건축자재-인테리어전문,경기도 의정부시 용민로122번길 10-16,11808,37.739214,127.090704,2020-09-04
의정부시,FeelLife(필라이프),건축자재-인테리어전문,경기도 의정부시 용현동,11784,37.736735,127.079152,2020-09-04
의정부시,JM인테리어,건축자재-인테리어전문,경기도 의정부시 송산로1002 ,11800,37.720465,127.101616,2020-09-04
의정부시,JP I&C,건축자재-기타건축자재,경기도 의정부시 호국로1111번길 35,11657,37.744235,127.026322,2020-09-04
의정부시,JS전기조명,건축자재-조명기구,경기도 의정부시 시민로 464-7,11796,,,2020-09-04
의정부시,LED-STORY,건축자재-조명기구,경기도 의정부시 가금로 80 ,11685,37.753843,127.045015,2020-09-04
의정부시,LED월드 전기조명,건축자재-조명기구,경기도 의정부시 태평로 39,11697,,,2020-09-04
의정부시,LG가나인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 범골로 38,11629,,,2020-09-04
의정부시,MONO라이팅,건축자재-조명기구,경기도 의정부시 평화로 473,11696,,,2020-09-04
의정부시,OK네온,건축자재-인테리어전문,경기도 의정부시 시민로 169,11744,37.737623,127.053956,2020-09-04
의정부시,OK애드,건축자재-인테리어전문,경기도 의정부시 호국로1337 ,11688,37.744543,127.052407,2020-09-04
의정부시,OrangeDECO(오렌지데코),"직물-카페트,커튼,천막,지물",경기도 의정부시 시민로 393-1,11784,,,2020-09-04
의정부시,SKY,건축자재-기타건축자재,경기도 의정부시 가능동,11661,,,2020-09-04
의정부시,S디자인,건축자재-인테리어전문,경기도 의정부시 평화로 444,11700,37.731345,127.048178,2020-09-04
의정부시,가나인테리어,건축자재-인테리어전문,경기도 의정부시 부용로 233,11772,37.748049,127.081232,2020-09-04
의정부시,가나철물,건축자재-목재석재철물,경기도 의정부시 흥선로164번길 10,11670,37.740584,127.044741,2020-09-04
의정부시,가능설비,건축자재-목재석재철물,경기도 의정부시 신촌로17번길 27,11676,37.751459,127.036265,2020-09-04
의정부시,가능유리,건축자재-유리,경기도 의정부시 가능로27번길 32,11675,,,2020-09-04
의정부시,가능종합설비공사,건축자재-목재석재철물,경기도 의정부시 가능로74번길 2,11662,37.746512,127.039122,2020-09-04
의정부시,가보열쇠철물도장,건축자재-목재석재철물,경기도 의정부시 진등로 13,11606,37.759286,127.031906,2020-09-04
의정부시,가온,건축자재-기타건축자재,경기도 의정부시 범골로 23,11631,,,2020-09-04
의정부시,가온인테리어,건축자재-인테리어전문,경기도 의정부시 둔야로45번길 15,11673,,,2020-09-04
의정부시,가인인테리어,건축자재-인테리어전문,경기도 의정부시 녹양로62번길 12,11615,37.756243,127.033646,2020-09-04
의정부시,가호건축,건축자재-인테리어전문,경기도 의정부시 오목로14번길 7-70,11792,37.731568,127.086453,2020-09-04
의정부시,강남인테리어,건축자재-인테리어전문,경기도 의정부시 오목로23 ,11791,37.732848,127.085626,2020-09-04
의정부시,강보공사,건축자재-보일러펌프샷시,경기도 의정부시 의정부동,11687,37.748308,127.048541,2020-09-04
의정부시,강북모터펌프,건축자재-보일러펌프샷시,경기도 의정부시 호국로 1322,11692,37.743426,127.051045,2020-09-04
의정부시,거산유리,건축자재-유리,경기도 의정부시 호국로1291번길 57,11690,,,2020-09-04
의정부시,거성,건축자재-기타건축자재,경기도 의정부시 부용로210번길 25,11773,37.749268,127.078201,2020-09-04
의정부시,건양페인트,건축자재-페인트,경기도 의정부시 호원동,11711,37.712822,127.047044,2020-09-04
의정부시,건영상사,건축자재-건축용 요업제품,경기도 의정부시 시민로 152,11698,,,2020-09-04
의정부시,건영종합인테리어,건축자재-인테리어전문,경기도 의정부시 능곡로26번길 28,11747,37.739682,127.06224,2020-09-04
의정부시,게이트모아,건축자재-목재석재철물,경기도 의정부시 금신로 400,11759,37.749129,127.055188,2020-09-04
의정부시,겸인인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 비우로 98,11613,37.758125,127.037686,2020-09-04
의정부시,경기다공사 협동조합,건축자재-인테리어전문,경기도 의정부시 장곡로 364 ,11728,37.735999,127.054493,2020-09-04
의정부시,경기벽지촌,"직물-카페트,커튼,천막,지물",경기도 의정부시 호국로 1119-2,11658,37.742875,127.028319,2020-09-04
의정부시,경기천막,"직물-카페트,커튼,천막,지물",경기도 의정부시 호국로 1168-1,11660,37.7429,127.033651,2020-09-04
의정부시,경만타이루,건축자재-건축용 요업제품,경기도 의정부시 평화로 690,11685,37.753096,127.043732,2020-09-04
의정부시,경민건업,건축자재-인테리어전문,경기도 의정부시 용현로 128-1,11809,37.740962,127.090207,2020-09-04
의정부시,경성 철물 조경자재,건축자재-목재석재철물,경기도 의정부시 고산동,11797,,,2020-09-04
의정부시,"경원철물,건재",건축자재-목재석재철물,경기도 의정부시 오목로205번길 68,11813,37.746463,127.095478,2020-09-04
의정부시,경인광고,건축자재-인테리어전문,경기도 의정부시 호국로 1141 ,11658,,,2020-09-04
의정부시,경인기획,건축자재-인테리어전문,경기도 의정부시 가능로152번길 7,11689,,,2020-09-04
의정부시,경일건축,건축자재-기타건축자재,경기도 의정부시 평화로 721-1,11684,,,2020-09-04
의정부시,고구마인테리어,건축자재-인테리어전문,경기도 의정부시 평화로439번길 31,11700,37.732088,127.047219,2020-09-04
의정부시,고려네온,건축자재-인테리어전문,경기도 의정부시 동일로711번길 15,11749,37.749733,127.050878,2020-09-04
의정부시,고려유리,건축자재-유리,경기도 의정부시 호국로1142번길 25-11,11621,,,2020-09-04
의정부시,고려종합장식,"직물-카페트,커튼,천막,지물",경기도 의정부시 의정로 199,11675,37.750432,127.033688,2020-09-04
의정부시,고려지물포,"직물-카페트,커튼,천막,지물",경기도 의정부시 금신로296번길 17,11778,37.744906,127.06499,2020-09-04
의정부시,고려페인트 아시아상사,건축자재-페인트,경기도 의정부시 흥선로 79,11668,37.742819,127.035682,2020-09-04
의정부시,골드 커튼 블라인드,"직물-카페트,커튼,천막,지물",경기도 의정부시 청사로5번길 8-13,11775,37.749388,127.070338,2020-09-04
의정부시,공간 인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 용현로 120  ,11809,37.741304,127.089181,2020-09-04
의정부시,공간인테리어,건축자재-인테리어전문,경기도 의정부시 오목로225번길 89-47,11813,37.74574,127.097508,2020-09-04
의정부시,공신사,건축자재-기타건축자재,경기도 의정부시 평화로 559,11691,37.741788,127.04663,2020-09-04
의정부시,광고타운,건축자재-인테리어전문,경기도 의정부시 장곡로 460 ,11740,,,2020-09-04
의정부시,광명설비,건축자재-보일러펌프샷시,경기도 의정부시 신촌로5번길 10,11676,37.750648,127.03513,2020-09-04
의정부시,광명자동차유리,건축자재-유리,경기도 의정부시 체육로 16-4,11617,,,2020-09-04
의정부시,구구열쇠,건축자재-목재석재철물,경기도 의정부시 동일로655 ,11749,,,2020-09-04
의정부시,국일전기조명,건축자재-조명기구,경기도 의정부시 동일로 532,11735,37.735711,127.058232,2020-09-04
의정부시,굿모닝개발산업,건축자재-인테리어전문,경기도 의정부시 부용로 185 ,11771,37.751458,127.077795,2020-09-04
의정부시,굿쿼테이션서비스,건축자재-기타건축자재,경기도 의정부시 동일로 119-1,11726,37.699827,127.054067,2020-09-04
의정부시,굿하우스,건축자재-인테리어전문,경기도 의정부시 동일로 660,11750,,,2020-09-04
의정부시,귀뚜라미보일러,건축자재-보일러펌프샷시,경기도 의정부시 동일로711번길 55 ,11749,,,2020-09-04
의정부시,귀뚜라미보일러의정부지정점,건축자재-보일러펌프샷시,경기도 의정부시 호국로 1156,11660,37.742873,127.032362,2020-09-04
의정부시,귀뚜라미홈시스의정부점,건축자재-보일러펌프샷시,경기도 의정부시 충의로 39,11789,37.735324,127.087625,2020-09-04
의정부시,규인테리어,건축자재-인테리어전문,경기도 의정부시 평화로474번길 24,11697,,,2020-09-04
의정부시,그레이스 인테리어 조명,건축자재-인테리어전문,경기도 의정부시 안말로85번길 61  ,11709,37.717365,127.048305,2020-09-04
의정부시,글씨파는 남자(의정부점),건축자재-인테리어전문,경기도 의정부시 둔야로 58,11671,37.740934,127.039709,2020-09-04
의정부시,금강종합건재,건축자재-목재석재철물,경기도 의정부시 태평로 173,11686,,,2020-09-04
의정부시,금강철물,건축자재-목재석재철물,경기도 의정부시 동일로 524,11735,,,2020-09-04
의정부시,금강패널,건축자재-기타건축자재,경기도 의정부시 호원동,11716,37.70138,127.047933,2020-09-04
의정부시,금성건업,건축자재-기타건축자재,경기도 의정부시 송산로871번길 41,11799,37.708846,127.106917,2020-09-04
의정부시,금성기업,건축자재-기타건축자재,경기도 의정부시 신촌로 57-2,11677,37.750561,127.04097,2020-09-04
의정부시,금성모타,건축자재-보일러펌프샷시,경기도 의정부시 태평로 183,11686,37.747851,127.048268,2020-09-04
의정부시,금성샷시유리공업사,건축자재-목재석재철물,경기도 의정부시 동일로 637,11749,,,2020-09-04
의정부시,금성유리,건축자재-유리,경기도 의정부시 시민로 181,11744,37.73746,127.055431,2020-09-04
의정부시,금성종합철물,건축자재-목재석재철물,경기도 의정부시 흥선로 94-1,11672,,,2020-09-04
의정부시,금오스마트샷시,건축자재-보일러펌프샷시,경기도 의정부시 금오로72번길 23,11754,37.754515,127.073372,2020-09-04
의정부시,금오합판,건축자재-목재석재철물,경기도 의정부시 금오로72번길 29,11754,,,2020-09-04
의정부시,금호종합상사,건축자재-기타건축자재,경기도 의정부시 시민로 464-7,11796,37.730568,127.083737,2020-09-04
의정부시,김미숙의조은집꾸미기,건축자재-인테리어전문,경기도 의정부시 충의로 55,11789,37.736658,127.087094,2020-09-04
의정부시,까치인테리어,"직물-카페트,커튼,천막,지물",경기도 의정부시 시민로 226-1,11735,37.735575,127.059843,2020-09-04
의정부시,꾼광고기획,건축자재-인테리어전문,경기도 의정부시 신흥로240번길 26,11651,,,2020-09-04
의정부시,나래커텐장식,"직물-카페트,커튼,천막,지물",경기도 의정부시 둔야로 38,11674,37.739268,127.039844,2020-09-04
의정부시,나루지물,"직물-카페트,커튼,천막,지물",경기도 의정부시 호원동,11631,37.727374,127.042266,2020-09-04
의정부시,남도전기조명,건축자재-조명기구,경기도 의정부시 금신로 376,11759,37.748358,127.057929,2020-09-04
의정부시,남선금속,건축자재-기타건축자재,경기도 의정부시 평화로 9,11648,37.693299,127.044323,2020-09-04
의정부시,남영 철물 건재,건축자재-목재석재철물,경기도 의정부시 동일로522번길 62,11735,,,2020-09-04
의정부시,네오디자인,건축자재-인테리어전문,경기도 의정부시 송현로 46,11813,37.743906,127.093263,2020-09-04
